id_municipio,cnae_divisao,S_xi
3550308,07,5.880416155615907e-5
3550308,08,2.863006991336117e-4
3550308,09,1.4550438484135385e-4
3550308,10,0.008732919089182363
3550308,11,7.807595789537521e-4
3550308,12,3.8017883395360214e-4
3550308,13,0.0048119151694797895
3550308,14,0.018560847580270615
3550308,15,0.0011091980094398764
3550308,16,7.884582253598095e-4
3550308,17,0.003171919659036791
3550308,18,0.004028488336141844
3550308,19,2.361534678079775e-4
3550308,20,0.006033454744198291
3550308,21,0.0051332245808726
3550308,22,0.010323026536766967
3550308,23,0.002835779713918584
3550308,24,0.0028308215439960625
3550308,25,0.012017741345614447
3550308,26,0.004602962741535258
3550308,27,0.006656527547820663
3550308,28,0.008213890409678619
3550308,29,0.006388850309183471
3550308,30,6.001408695272959e-4
3550308,31,0.0017258799230606301
3550308,32,0.0038670094241183817
3550308,33,0.0014081063526247225
3550308,35,0.0024474751791946003
3550308,36,0.0020443535865755104
3550308,37,0.0011580778899078377
3550308,38,0.0021066673229155467
3550308,39,9.256195699136e-6
3550308,41,0.01845023436630826
3550308,42,0.015431571992036172
3550308,43,0.013917961548963837
3550308,45,0.016396752049780514
3550308,46,0.042693077415217495
3550308,47,0.11360112803185313
3550308,49,0.02926371376978094
3550308,50,4.264525915979401e-5
3550308,51,0.005036262756175447
3550308,52,0.009074979653268951
3550308,53,0.005863020680773768
3550308,55,0.004087772305320357
3550308,56,0.03573163253759913
3550308,58,0.006200204331035994
3550308,59,0.0010770032828185739
3550308,60,0.0024786328353929256
3550308,61,0.00814040483724867
3550308,62,0.00948905180193293
3550308,63,0.004920017132341856
3550308,64,0.027064832406743723
3550308,65,0.007174721776617627
3550308,66,0.005373601936995169
3550308,68,0.004003876431374867
3550308,69,0.008605143767371202
3550308,70,0.005864742944286559
3550308,71,0.006784314669676373
3550308,72,6.430277851448902e-4
3550308,73,0.005583968211410739
3550308,74,0.0020139412006191424
3550308,75,1.4100777862994021e-4
3550308,77,0.0036673653508803796
3550308,78,0.023286766853487115
3550308,79,0.0027794649877252776
3550308,80,0.020825866353951773
3550308,81,0.03927528856098034
3550308,82,0.04577431288236067
3550308,84,0.20487743699231467
3550308,85,0.03153742303076454
3550308,86,0.04247568911203667
3550308,87,0.0044743464047668465
3550308,88,0.0028574386889450975
3550308,90,4.4157285256971865e-4
3550308,91,3.909820131588928e-4
3550308,92,3.8079675081498807e-4
3550308,93,0.0049049605660562365
3550308,94,0.02077125552282845
3550308,95,0.002995354808957186
3550308,96,0.004723466886917383
3550308,97,9.393757907499319e-5
3550308,99,1.586910452222167e-4
4106902,00,0.04220790434852269
4106902,01,0.0016454463185329867
4106902,02,4.063699552588429e-4
4106902,03,6.683999056476669e-6
4106902,05,4.124761100544442e-6
4106902,07,6.683228873980945e-6
4106902,08,1.8593982835257613e-4
4106902,09,6.276618496783794e-5
4106902,10,0.013625698419265727
4106902,11,0.0025743267169734316
4106902,12,3.913926535813675e-4
4106902,13,0.0015064305882874574
4106902,14,0.0028588767183598874
4106902,15,0.0013206846749751423
4106902,16,0.004063539961761972
4106902,17,0.004238107322192915
4106902,18,0.004080155495369419
4106902,19,3.2391895288663614e-5
4106902,20,0.004643176056488666
4106902,21,4.596623820256902e-4
4106902,22,0.005157536589866449
4106902,23,0.002768772550997142
4106902,24,0.0018601578978087307
4106902,25,0.00748886380294407
4106902,26,0.007084630698190085
4106902,27,0.008139624677803723
4106902,28,0.007943466083285751
4106902,29,0.017692927509555263
4106902,30,9.022101691017346e-5
4106902,31,0.00279159705843363
4106902,32,0.0023947484415569598
4106902,33,0.002529482092968308
4106902,35,0.011649091365111554
4106902,36,0.008500295509714791
4106902,37,5.704708421375679e-4
4106902,38,0.0039354614481909665
4106902,39,9.411917223735239e-6
4106902,41,0.015575742296703013
4106902,42,0.012888658425526242
4106902,43,0.007123905010159711
4106902,45,0.023429603727799887
4106902,46,0.02400239509429964
4106902,47,0.13224699935533232
4106902,49,0.03359153935599246
4106902,50,2.1494494722544423e-5
4106902,51,2.0364901497396093e-4
4106902,52,0.005086766281606883
4106902,53,0.005497246966629226
4106902,55,0.005295690591000273
4106902,56,0.03519657735350773
4106902,58,0.007294086846789596
4106902,59,6.24285586079276e-4
4106902,60,0.001621289006484759
4106902,61,0.008304616288076345
4106902,62,0.004656223728768988
4106902,63,0.004891973982846538
4106902,64,0.024393652353779348
4106902,65,0.00495677531585703
4106902,66,0.0021625879993374024
4106902,68,0.003412565050557164
4106902,69,0.007407014747918844
4106902,70,0.004257829766344325
4106902,71,0.005246529753427048
4106902,72,9.91026603047931e-4
4106902,73,0.0019497730568869983
4106902,74,0.0014630363265864055
4106902,75,1.3081971834890443e-4
4106902,77,0.003696977443615454
4106902,78,0.013410000145267444
4106902,79,0.0019153082096901967
4106902,80,0.018430224159337687
4106902,81,0.04021332276836577
4106902,82,0.028037467447003347
4106902,84,0.19868739156792667
4106902,85,0.039350741372725796
4106902,86,0.04669630450331141
4106902,87,0.0022316251090518683
4106902,88,0.0035560868127880183
4106902,90,7.347949089179066e-4
4106902,91,6.556737424712753e-4
4106902,92,7.522922352039683e-5
4106902,93,0.005383674983706552
4106902,94,0.03219289274791325
4106902,95,0.002204407367930991
4106902,96,0.003327942122409992
4106902,97,3.537837840896591e-4
4106902,99,1.9873728814269434e-5
4314902,00,0.11749290732423143
4314902,01,0.0018452639618377145
4314902,02,4.4485539776531165e-4
4314902,03,2.269970292407144e-6
4314902,05,8.660125667316751e-5
4314902,06,1.343724942090911e-5
4314902,07,2.1728190585002938e-5
4314902,08,3.3916973249288585e-4
4314902,09,5.932394433041064e-6
4314902,10,0.005721074423696031
4314902,11,0.002466581998813245
4314902,12,6.31321044221342e-4
4314902,13,7.596940024895121e-4
4314902,14,0.0034474793554157422
4314902,15,4.544958693056439e-4
4314902,16,4.009832694940925e-4
4314902,17,0.001040071934850028
4314902,18,0.0028690503277978632
4314902,19,1.3347887474342393e-5
4314902,20,0.0027719510629419875
4314902,21,0.0016110891370310174
4314902,22,0.003055458656099108
4314902,23,0.0019535358625539655
4314902,24,0.0023745823058878603
4314902,25,0.005916590444711174
4314902,26,0.003780783932845955
4314902,27,0.002932050768528586
4314902,28,0.004182242612642395
4314902,29,0.004690561018311373
4314902,30,1.2824949712390547e-4
4314902,31,0.0010225055453291988
4314902,32,0.0013813412351143433
4314902,33,0.004053257378639417
4314902,35,0.005327467878478143
4314902,36,0.004663334900053472
4314902,37,0.0018466298363743368
4314902,38,0.0011160377430073608
4314902,39,1.6448127610713e-5
4314902,41,0.0165990676451108
4314902,42,0.014199478028152175
4314902,43,0.006985088257983482
4314902,45,0.015233450614524847
4314902,46,0.024293253123115425
4314902,47,0.1153030581907252
4314902,49,0.031001502925811837
4314902,50,6.833994732781096e-4
4314902,51,0.001544065946850366
4314902,52,0.007469284341142617
4314902,53,0.006708301118428448
4314902,55,0.004962047801743009
4314902,56,0.03381260774763865
4314902,58,0.0075532294241773285
4314902,59,9.726986057982672e-4
4314902,60,0.0034044612921189637
4314902,61,0.005832587369968384
4314902,62,0.0051910183285435495
4314902,63,0.00589151943567205
4314902,64,0.03297418994674546
4314902,65,0.004728474074975458
4314902,66,0.003821934393755397
4314902,68,0.004383532825517105
4314902,69,0.008520496347476906
4314902,70,0.0021469205012706856
4314902,71,0.00400823339661037
4314902,72,8.259195149141759e-4
4314902,73,0.0025416680929729483
4314902,74,0.0014840599779652357
4314902,75,1.280246389764325e-4
4314902,77,0.0026414975680277035
4314902,78,0.010803311621224207
4314902,79,0.0018152126315430128
4314902,80,0.02155494649782805
4314902,81,0.03352037340516321
4314902,82,0.022452770131458195
4314902,84,0.14668781627822355
4314902,85,0.0877882724359288
4314902,86,0.06289320726493115
4314902,87,0.0039400919100095405
4314902,88,0.003092318818841799
4314902,90,4.023840907945495e-4
4314902,91,1.7050815993904545e-4
4314902,92,1.8347084307340693e-4
4314902,93,0.006163378352342059
4314902,94,0.024286024377145474
4314902,95,0.003088108759723675
4314902,96,0.004201637236597662
4314902,97,1.6833671877619026e-4
4314902,99,9.319068246565352e-5
5002704,00,0.006662140193379097
5002704,01,0.019779819001865626
5002704,02,0.0010561686840491553
5002704,03,4.6304278850608136e-6
5002704,05,6.217185313708581e-5
5002704,06,1.0728567248610162e-4
5002704,08,5.692008497921798e-4
5002704,10,0.01827992715498646
5002704,11,0.003274049139959474
5002704,12,1.344697598231804e-4
5002704,13,8.699444162842359e-4
5002704,14,0.006597746916043438
5002704,15,0.003673498124519784
5002704,16,0.0024069583306173354
5002704,17,8.948049288535926e-4
5002704,18,0.0025798984094026196
5002704,19,0.001074467011230428
5002704,20,0.0012825811595701504
5002704,21,5.262034599188372e-4
5002704,22,0.002304609093683063
5002704,23,0.0028229263086796356
5002704,24,7.030612106838387e-4
5002704,25,0.0032108451860152582
5002704,26,1.8162537805146167e-4
5002704,27,1.7531772178450746e-4
5002704,28,0.001741629791609999
5002704,29,7.482646045833473e-4
5002704,30,2.7174948879843982e-5
5002704,31,0.0010910695351370886
5002704,32,7.109117079413999e-4
5002704,33,9.767868247457468e-4
5002704,35,0.0032743860126758797
5002704,36,0.006039908768626855
5002704,37,1.8527708143339052e-4
5002704,38,2.648823818362689e-4
5002704,39,1.3401143771573395e-5
5002704,41,0.03223826862377195
5002704,42,0.024001663260409412
5002704,43,0.009269826192762329
5002704,45,0.027410777926462782
5002704,46,0.02282622988487281
5002704,47,0.12941374668068883
5002704,49,0.03221734722571202
5002704,50,9.826311622693802e-5
5002704,51,8.705502542137562e-4
5002704,52,0.003822644752172733
5002704,53,0.00617945332493402
5002704,55,0.005095460441630359
5002704,56,0.01900724377599793
5002704,58,0.002615301665468366
5002704,59,5.759057385398279e-4
5002704,60,0.003059183284293395
5002704,61,0.003152902370352381
5002704,62,0.00497597380415087
5002704,63,0.0023756916741181737
5002704,64,0.012222479777599578
5002704,65,0.0037945443380523205
5002704,66,0.0013681059870862648
5002704,68,0.001074312023755198
5002704,69,0.003903972677530322
5002704,70,9.241267570231392e-4
5002704,71,0.002270846265107192
5002704,72,0.0012238504935196365
5002704,73,0.0015194974253953128
5002704,74,0.0011074673262031543
5002704,75,1.90919606861832e-4
5002704,77,0.0033287789077530634
5002704,78,0.008939855512468554
5002704,79,0.0014288382097522381
5002704,80,0.016543625348131124
5002704,81,0.028992639824373456
5002704,82,0.025711393712610636
5002704,84,0.3195741892618931
5002704,85,0.041642124607250336
5002704,86,0.051912031895929085
5002704,87,6.775108660023668e-4
5002704,88,0.001674068723138612
5002704,90,0.0011570579127526217
5002704,91,1.5437756016271103e-5
5002704,92,2.1091069043499276e-4
5002704,93,0.0029639547685428973
5002704,94,0.033721287183376074
5002704,95,0.0027485901204639487
5002704,96,0.0053756471825371745
5002704,97,3.5827675164572633e-4
5002704,99,4.27918349756389e-5
5208707,00,0.12201156169539666
5208707,01,0.005786818594572824
5208707,02,2.7587500720809893e-5
5208707,03,7.607986423017671e-5
5208707,05,2.034670790266135e-5
5208707,06,1.0588632168020916e-5
5208707,07,1.548617783078352e-4
5208707,08,1.222412570213606e-4
5208707,09,4.367590839220318e-5
5208707,10,0.018459829075055327
5208707,11,0.0015596632957864565
5208707,12,1.0716518632471187e-4
5208707,13,0.0022387143067553105
5208707,14,0.024265471207936658
5208707,15,0.004244822096624787
5208707,16,8.560445542285431e-4
5208707,17,0.0010823175214504258
5208707,18,0.003060546205365583
5208707,19,1.9092665937084835e-4
5208707,20,0.0032292221513458394
5208707,21,0.005100647780120666
5208707,22,0.005101369752723382
5208707,23,0.0035344613008901787
5208707,24,7.136320178904861e-4
5208707,25,0.004284590307535037
5208707,26,3.030683630477024e-4
5208707,27,6.076378371786374e-4
5208707,28,0.0015352235692675088
5208707,29,0.001470729654844844
5208707,30,9.155920465703914e-5
5208707,31,0.004448099960581211
5208707,32,0.0022674674420385212
5208707,33,0.001255146691973399
5208707,35,0.0036777909663132046
5208707,36,0.00852332418698584
5208707,37,3.5945551849786894e-4
5208707,38,9.523693324116693e-4
5208707,39,4.521490645035855e-6
5208707,41,0.03237262939842086
5208707,42,0.017183093716005123
5208707,43,0.005601822531693077
5208707,45,0.03074532073538758
5208707,46,0.035442474361722966
5208707,47,0.12522960420881954
5208707,49,0.030196558334017992
5208707,50,3.138457396003152e-5
5208707,51,0.0010338604313753486
5208707,52,0.0038562968869860605
5208707,53,0.003561389894131768
5208707,55,0.004617683520088134
5208707,56,0.025028084635496824
5208707,58,0.003279793763742867
5208707,59,5.185355169146026e-4
5208707,60,0.002618754841679067
5208707,61,0.0037640335874466507
5208707,62,0.002710440101213159
5208707,63,0.0033126112984019768
5208707,64,0.014511042172781275
5208707,65,0.0019896716606097146
5208707,66,0.0013008310567282518
5208707,68,0.002234874838259705
5208707,69,0.004283029114176491
5208707,70,0.0012362011987120506
5208707,71,0.0022640047193623314
5208707,72,9.673310596852314e-4
5208707,73,0.0014178855367530298
5208707,74,0.0014866289875833593
5208707,75,9.650728520681172e-5
5208707,77,0.0021942313385243015
5208707,78,0.004544727484065895
5208707,79,0.0012652297051744842
5208707,80,0.005662417992721146
5208707,81,0.01966137775612056
5208707,82,0.030580612479144842
5208707,84,0.21787309336195854
5208707,85,0.04004497521608869
5208707,86,0.03780985348784208
5208707,87,0.0038917529359927473
5208707,88,0.0029721476486236596
5208707,90,3.858232262606611e-4
5208707,91,1.8967370920709088e-5
5208707,92,4.717175642290683e-5
5208707,93,0.004667649936091445
5208707,94,0.02536780886649122
5208707,95,0.0023986416512371627
5208707,96,0.005433954268700909
5208707,97,5.270145864933206e-4
5208707,99,1.5256366422143844e-5
5300108,00,0.013558908137966412
5300108,01,0.006261535739674819
5300108,02,2.883530760358701e-5
5300108,03,3.240951166968553e-5
5300108,05,3.175732323873885e-6
5300108,07,7.133549158040817e-5
5300108,08,3.05910792866789e-4
5300108,09,1.0260845817485169e-4
5300108,10,0.006373036599230769
5300108,11,0.0019707437509935495
5300108,12,6.244698148863995e-5
5300108,13,9.496379670207505e-5
5300108,14,0.0012196099176782303
5300108,15,6.6523850385779e-5
5300108,16,5.182328260902563e-4
5300108,17,3.504544982407974e-4
5300108,18,0.0018042426331190686
5300108,19,7.605954394100773e-5
5300108,20,4.1229545659077487e-4
5300108,21,7.853785066453564e-4
5300108,22,6.367373013457889e-4
5300108,23,0.0016606724988683804
5300108,24,3.827684773675373e-4
5300108,25,0.0015427556204429909
5300108,26,3.600214220408431e-4
5300108,27,2.9404285674807266e-4
5300108,28,4.36112097682121e-4
5300108,29,1.5581859515377533e-4
5300108,30,6.046048914452732e-5
5300108,31,0.0012143479444405168
5300108,32,3.319386422243348e-4
5300108,33,7.62100449853883e-4
5300108,35,0.0024653004484008504
5300108,36,0.0024995612996941354
5300108,37,0.0023803641465017884
5300108,38,5.664000904224349e-4
5300108,39,2.2440624156225573e-5
5300108,41,0.02317176826710928
5300108,42,0.01662331903568966
5300108,43,0.007744081871740327
5300108,45,0.018073879852674248
5300108,46,0.01804133539998795
5300108,47,0.10493387688094012
5300108,49,0.02113030473540017
5300108,50,6.039348434851701e-6
5300108,51,0.0016072573418099997
5300108,52,0.005162489828086127
5300108,53,0.007299243482240497
5300108,55,0.004464396499920328
5300108,56,0.031035844182029586
5300108,58,0.0022722356339139383
5300108,59,5.044556223386965e-4
5300108,60,0.0020737769458750144
5300108,61,0.005541117406595132
5300108,62,0.014805805502405414
5300108,63,0.004125500234163459
5300108,64,0.028177345609065325
5300108,65,0.0033178551273096535
5300108,66,0.001940228633607279
5300108,68,0.001915026247552343
5300108,69,0.004210503367902288
5300108,70,0.0014403354448236233
5300108,71,0.0035564199979618186
5300108,72,0.0032788254467295075
5300108,73,0.001391606606709586
5300108,74,0.0013025078863320128
5300108,75,1.8014871917399784e-4
5300108,77,0.00244288261132003
5300108,78,0.018301256911265263
5300108,79,0.002219011522541756
5300108,80,0.019008728688198685
5300108,81,0.045748639666732496
5300108,82,0.023548209407221778
5300108,84,0.40156405836373
5300108,85,0.032023770313665725
5300108,86,0.024302192649598462
5300108,87,8.956504536949874e-4
5300108,88,0.002247095087579292
5300108,90,1.981339157324139e-4
5300108,91,0.0015952178462224974
5300108,92,5.283679287095719e-5
5300108,93,0.004816213944755927
5300108,94,0.02431914469500157
5300108,95,0.002108957865486476
5300108,96,0.0041684897705805465
5300108,97,1.99658541453721e-4
5300108,99,0.001045899527397815
