ano,mes,cnae_divisao,saldo_nacional,fonte
2017,6,62,-415,antigo
2017,6,63,52,antigo
2017,6,64,-637,antigo
2017,6,65,245,antigo
2017,6,66,464,antigo
2017,6,68,-225,antigo
2017,6,69,226,antigo
2017,6,70,-133,antigo
2017,6,71,474,antigo
2017,6,72,-54,antigo
2017,6,73,53,antigo
2017,6,74,310,antigo
2017,6,75,88,antigo
2017,6,77,-339,antigo
2017,6,78,-593,antigo
2017,6,79,-32,antigo
2017,6,80,-527,antigo
2017,6,81,218,antigo
2017,6,82,801,antigo
2017,6,84,695,antigo
2017,6,85,-8418,antigo
2017,6,86,6722,antigo
2017,6,87,447,antigo
2017,6,88,157,antigo
2017,6,90,46,antigo
2017,6,91,0,antigo
2017,6,92,-7,antigo
2017,6,93,202,antigo
2017,6,94,-392,antigo
2017,6,95,-141,antigo
2017,6,96,-572,antigo
2017,6,97,35,antigo
2017,6,99,83,antigo
2017,7,01,6744,antigo
2017,7,02,431,antigo
2017,7,03,-27,antigo
2017,7,05,-3,antigo
2017,7,06,-178,antigo
2017,7,07,19,antigo
2017,7,08,-31,antigo
2017,7,09,-81,antigo
2017,7,10,9134,antigo
2017,7,11,-211,antigo
2017,7,12,-2785,antigo
2017,7,13,1281,antigo
2017,7,14,293,antigo
2017,7,15,-331,antigo
2017,7,16,584,antigo
2017,7,17,416,antigo
2017,7,18,-222,antigo
2017,7,19,607,antigo
2017,7,20,797,antigo
2017,7,21,190,antigo
2017,7,22,803,antigo
2017,7,23,-551,antigo
2017,7,24,878,antigo
2017,7,25,-19,antigo
2017,7,26,372,antigo
2017,7,27,-362,antigo
2017,7,28,313,antigo
2017,7,29,2331,antigo
2017,7,30,415,antigo
2017,7,31,-130,antigo
2017,7,32,115,antigo
2017,7,33,-19,antigo
2017,7,35,-27,antigo
2017,7,36,-178,antigo
2017,7,37,-162,antigo
2017,7,38,-905,antigo
2017,7,39,30,antigo
2017,7,41,-276,antigo
2017,7,42,-1652,antigo
2017,7,43,1890,antigo
2017,7,45,1467,antigo
2017,7,46,2648,antigo
2017,7,47,6868,antigo
2017,7,49,-549,antigo
2017,7,50,63,antigo
2017,7,51,43,antigo
2017,7,52,1089,antigo
2017,7,53,-93,antigo
2017,7,55,-418,antigo
2017,7,56,-150,antigo
2017,7,58,-185,antigo
2017,7,59,-758,antigo
2017,7,60,36,antigo
2017,7,61,1090,antigo
2017,7,62,973,antigo
2017,7,63,1252,antigo
2017,7,64,836,antigo
2017,7,65,467,antigo
2017,7,66,564,antigo
2017,7,68,322,antigo
2017,7,69,1451,antigo
2017,7,70,1243,antigo
2017,7,71,2125,antigo
2017,7,72,-149,antigo
2017,7,73,332,antigo
2017,7,74,128,antigo
2017,7,75,34,antigo
2017,7,77,-302,antigo
2017,7,78,1521,antigo
2017,7,79,-142,antigo
2017,7,80,-100,antigo
2017,7,81,1020,antigo
2017,7,82,884,antigo
2017,7,84,-1001,antigo
2017,7,85,-9961,antigo
2017,7,86,5025,antigo
2017,7,87,551,antigo
2017,7,88,370,antigo
2017,7,90,-57,antigo
2017,7,91,-5,antigo
2017,7,92,-14,antigo
2017,7,93,395,antigo
2017,7,94,-2047,antigo
2017,7,95,-158,antigo
2017,7,96,-329,antigo
2017,7,97,18,antigo
2017,7,99,10,antigo
2017,8,01,-12646,antigo
2017,8,02,181,antigo
2017,8,03,-48,antigo
2017,8,05,0,antigo
2017,8,06,-30,antigo
2017,8,07,233,antigo
2017,8,08,-345,antigo
2017,8,09,218,antigo
2017,8,10,6957,antigo
2017,8,11,-625,antigo
2017,8,12,-3878,antigo
2017,8,13,174,antigo
2017,8,14,2423,antigo
2017,8,15,294,antigo
2017,8,16,758,antigo
2017,8,17,504,antigo
2017,8,18,-164,antigo
2017,8,19,44,antigo
2017,8,20,265,antigo
2017,8,21,-173,antigo
2017,8,22,727,antigo
2017,8,23,-266,antigo
2017,8,24,1009,antigo
2017,8,25,945,antigo
2017,8,26,-491,antigo
2017,8,27,181,antigo
2017,8,28,-202,antigo
2017,8,29,2465,antigo
2017,8,30,216,antigo
2017,8,31,594,antigo
2017,8,32,409,antigo
2017,8,33,912,antigo
2017,8,35,-375,antigo
2017,8,36,3,antigo
2017,8,37,109,antigo
2017,8,38,-112,antigo
2017,8,39,-22,antigo
2017,8,41,-1764,antigo
2017,8,42,771,antigo
2017,8,43,752,antigo
2017,8,45,2122,antigo
2017,8,46,1605,antigo
2017,8,47,7871,antigo
2017,8,49,1298,antigo
2017,8,50,-22,antigo
2017,8,51,-152,antigo
2017,8,52,-1,antigo
2017,8,53,-336,antigo
2017,8,55,-879,antigo
2017,8,56,1443,antigo
2017,8,58,-409,antigo
2017,8,59,-661,antigo
2017,8,60,-190,antigo
2017,8,61,195,antigo
2017,8,62,728,antigo
2017,8,63,52,antigo
2017,8,64,-3276,antigo
2017,8,65,213,antigo
2017,8,66,254,antigo
2017,8,68,-162,antigo
2017,8,69,-873,antigo
2017,8,70,849,antigo
2017,8,71,2040,antigo
2017,8,72,-174,antigo
2017,8,73,1060,antigo
2017,8,74,618,antigo
2017,8,75,73,antigo
2017,8,77,1480,antigo
2017,8,78,-274,antigo
2017,8,79,85,antigo
2017,8,80,-704,antigo
2017,8,81,-2864,antigo
2017,8,82,-1864,antigo
2017,8,84,529,antigo
2017,8,85,18074,antigo
2017,8,86,5696,antigo
2017,8,87,494,antigo
2017,8,88,633,antigo
2017,8,90,671,antigo
2017,8,91,-2,antigo
2017,8,92,0,antigo
2017,8,93,-704,antigo
2017,8,94,1348,antigo
2017,8,95,219,antigo
2017,8,96,-473,antigo
2017,8,97,6,antigo
2017,8,99,-182,antigo
2017,9,01,-9166,antigo
2017,9,02,475,antigo
2017,9,03,100,antigo
2017,9,05,3,antigo
2017,9,06,-49,antigo
2017,9,07,73,antigo
2017,9,08,-158,antigo
2017,9,09,228,antigo
2017,9,10,16937,antigo
2017,9,11,-14,antigo
2017,9,12,-3914,antigo
2017,9,13,437,antigo
2017,9,14,1815,antigo
2017,9,15,-677,antigo
2017,9,16,649,antigo
2017,9,17,609,antigo
2017,9,18,-66,antigo
2017,9,19,1030,antigo
2017,9,20,1179,antigo
2017,9,21,73,antigo
2017,9,22,1669,antigo
2017,9,23,519,antigo
2017,9,24,696,antigo
2017,9,25,923,antigo
2017,9,26,93,antigo
2017,9,27,427,antigo
2017,9,28,76,antigo
2017,9,29,1483,antigo
2017,9,30,-67,antigo
2017,9,31,1574,antigo
2017,9,32,466,antigo
2017,9,33,-161,antigo
2017,9,35,45,antigo
2017,9,36,-97,antigo
2017,9,37,-49,antigo
2017,9,38,-1072,antigo
2017,9,39,-85,antigo
2017,9,41,-1774,antigo
2017,9,42,212,antigo
2017,9,43,1110,antigo
2017,9,45,1584,antigo
2017,9,46,2060,antigo
2017,9,47,12352,antigo
2017,9,49,102,antigo
2017,9,50,123,antigo
2017,9,51,38,antigo
2017,9,52,187,antigo
2017,9,53,-693,antigo
2017,9,55,574,antigo
2017,9,56,2535,antigo
2017,9,58,-33,antigo
2017,9,59,-376,antigo
2017,9,60,-107,antigo
2017,9,61,832,antigo
2017,9,62,488,antigo
2017,9,63,-569,antigo
2017,9,64,-1475,antigo
2017,9,65,-77,antigo
2017,9,66,549,antigo
2017,9,68,103,antigo
2017,9,69,511,antigo
2017,9,70,1174,antigo
2017,9,71,475,antigo
2017,9,72,410,antigo
2017,9,73,94,antigo
2017,9,74,744,antigo
2017,9,75,89,antigo
2017,9,77,2001,antigo
2017,9,78,-1564,antigo
2017,9,79,141,antigo
2017,9,80,-3716,antigo
2017,9,81,-3217,antigo
2017,9,82,-2455,antigo
2017,9,84,-705,antigo
2017,9,85,4896,antigo
2017,9,86,1660,antigo
2017,9,87,511,antigo
2017,9,88,16,antigo
2017,9,90,-612,antigo
2017,9,91,6,antigo
2017,9,92,3,antigo
2017,9,93,328,antigo
2017,9,94,-214,antigo
2017,9,95,-103,antigo
2017,9,96,230,antigo
2017,9,97,-16,antigo
2017,9,99,-44,antigo
2017,10,01,-3306,antigo
2017,10,02,-212,antigo
2017,10,03,-227,antigo
2017,10,05,-14,antigo
2017,10,06,-88,antigo
2017,10,07,42,antigo
2017,10,08,-412,antigo
2017,10,09,103,antigo
2017,10,10,20469,antigo
2017,10,11,304,antigo
2017,10,12,-362,antigo
2017,10,13,-113,antigo
2017,10,14,2241,antigo
2017,10,15,119,antigo
2017,10,16,388,antigo
2017,10,17,740,antigo
2017,10,18,338,antigo
2017,10,19,-1019,antigo
2017,10,20,134,antigo
2017,10,21,257,antigo
2017,10,22,2643,antigo
2017,10,23,376,antigo
2017,10,24,-13,antigo
2017,10,25,1111,antigo
2017,10,26,418,antigo
2017,10,27,295,antigo
2017,10,28,566,antigo
2017,10,29,2370,antigo
2017,10,30,-844,antigo
2017,10,31,1547,antigo
2017,10,32,366,antigo
2017,10,33,1228,antigo
2017,10,35,-267,antigo
2017,10,36,-248,antigo
2017,10,37,-133,antigo
2017,10,38,90,antigo
2017,10,39,-153,antigo
2017,10,41,-2878,antigo
2017,10,42,-2881,antigo
2017,10,43,362,antigo
2017,10,45,900,antigo
2017,10,46,7590,antigo
2017,10,47,29921,antigo
2017,10,49,1206,antigo
2017,10,50,-132,antigo
2017,10,51,436,antigo
2017,10,52,1036,antigo
2017,10,53,703,antigo
2017,10,55,979,antigo
2017,10,56,2027,antigo
2017,10,58,-90,antigo
2017,10,59,140,antigo
2017,10,60,-125,antigo
2017,10,61,240,antigo
2017,10,62,459,antigo
2017,10,63,-80,antigo
2017,10,64,-134,antigo
2017,10,65,68,antigo
2017,10,66,148,antigo
2017,10,68,25,antigo
2017,10,69,138,antigo
2017,10,70,621,antigo
2017,10,71,939,antigo
2017,10,72,-6,antigo
2017,10,73,339,antigo
2017,10,74,478,antigo
2017,10,75,129,antigo
2017,10,77,-33,antigo
2017,10,78,1615,antigo
2017,10,79,102,antigo
2017,10,80,-1974,antigo
2017,10,81,-437,antigo
2017,10,82,2035,antigo
2017,10,84,-244,antigo
2017,10,85,749,antigo
2017,10,86,4422,antigo
2017,10,87,182,antigo
2017,10,88,563,antigo
2017,10,90,-12,antigo
2017,10,91,29,antigo
2017,10,92,-5,antigo
2017,10,93,41,antigo
2017,10,94,-1502,antigo
2017,10,95,-39,antigo
2017,10,96,19,antigo
2017,10,97,-62,antigo
2017,10,99,-142,antigo
2017,11,01,-20222,antigo
2017,11,02,-1008,antigo
2017,11,03,-292,antigo
2017,11,05,3,antigo
2017,11,06,8,antigo
2017,11,07,-85,antigo
2017,11,08,-1055,antigo
2017,11,09,20,antigo
2017,11,10,-7224,antigo
2017,11,11,806,antigo
2017,11,12,-175,antigo
2017,11,13,-1635,antigo
2017,11,14,-4373,antigo
2017,11,15,-5110,antigo
2017,11,16,-585,antigo
2017,11,17,237,antigo
2017,11,18,-469,antigo
2017,11,19,-7851,antigo
2017,11,20,-558,antigo
2017,11,21,-74,antigo
2017,11,22,-194,antigo
2017,11,23,-1357,antigo
2017,11,24,278,antigo
2017,11,25,-425,antigo
2017,11,26,-119,antigo
2017,11,27,-355,antigo
2017,11,28,-253,antigo
2017,11,29,2058,antigo
2017,11,30,-564,antigo
2017,11,31,294,antigo
2017,11,32,-528,antigo
2017,11,33,-76,antigo
2017,11,35,-596,antigo
2017,11,36,-110,antigo
2017,11,37,145,antigo
2017,11,38,-244,antigo
2017,11,39,-66,antigo
2017,11,41,-12342,antigo
2017,11,42,-8085,antigo
2017,11,43,-4063,antigo
2017,11,45,-1978,antigo
2017,11,46,3078,antigo
2017,11,47,67240,antigo
2017,11,49,-1791,antigo
2017,11,50,-10,antigo
2017,11,51,213,antigo
2017,11,52,3336,antigo
2017,11,53,300,antigo
2017,11,55,1160,antigo
2017,11,56,3039,antigo
2017,11,58,-193,antigo
2017,11,59,-21,antigo
2017,11,60,-265,antigo
2017,11,61,579,antigo
2017,11,62,1301,antigo
2017,11,63,406,antigo
2017,11,64,516,antigo
2017,11,65,377,antigo
2017,11,66,235,antigo
2017,11,68,12,antigo
2017,11,69,-1381,antigo
2017,11,70,672,antigo
2017,11,71,-201,antigo
2017,11,72,-20,antigo
2017,11,73,467,antigo
2017,11,74,-252,antigo
2017,11,75,82,antigo
2017,11,77,-84,antigo
2017,11,78,826,antigo
2017,11,79,-166,antigo
2017,11,80,-1536,antigo
2017,11,81,-7286,antigo
2017,11,82,5493,antigo
2017,11,84,-2345,antigo
2017,11,85,-5206,antigo
2017,11,86,488,antigo
2017,11,87,32,antigo
2017,11,88,-312,antigo
2017,11,90,-89,antigo
2017,11,91,-70,antigo
2017,11,92,5,antigo
2017,11,93,199,antigo
2017,11,94,-2194,antigo
2017,11,95,-211,antigo
2017,11,96,-408,antigo
2017,11,97,-18,antigo
2017,11,99,-67,antigo
2017,12,01,-41931,antigo
2017,12,02,-1839,antigo
2017,12,03,-341,antigo
2017,12,05,-25,antigo
2017,12,06,-63,antigo
2017,12,07,-1165,antigo
2017,12,08,-1073,antigo
2017,12,09,17,antigo
2017,12,10,-22732,antigo
2017,12,11,-181,antigo
2017,12,12,-520,antigo
2017,12,13,-4925,antigo
2017,12,14,-15679,antigo
2017,12,15,-15295,antigo
2017,12,16,-3043,antigo
2017,12,17,-1400,antigo
2017,12,18,-1290,antigo
2017,12,19,-7067,antigo
2017,12,20,-2879,antigo
2017,12,21,-653,antigo
2017,12,22,-4839,antigo
2017,12,23,-4193,antigo
2017,12,24,-1429,antigo
2017,12,25,-4737,antigo
2017,12,26,-2172,antigo
2017,12,27,-1854,antigo
2017,12,28,-3140,antigo
2017,12,29,-988,antigo
2017,12,30,-999,antigo
2017,12,31,-3230,antigo
2017,12,32,-2673,antigo
2017,12,33,479,antigo
2017,12,35,-1649,antigo
2017,12,36,-195,antigo
2017,12,37,-46,antigo
2017,12,38,-137,antigo
2017,12,39,0,antigo
2017,12,41,-24916,antigo
2017,12,42,-16704,antigo
2017,12,43,-13587,antigo
2017,12,45,-4391,antigo
2017,12,46,-5799,antigo
2017,12,47,15111,antigo
2017,12,49,-13671,antigo
2017,12,50,93,antigo
2017,12,51,-81,antigo
2017,12,52,224,antigo
2017,12,53,-346,antigo
2017,12,55,3315,antigo
2017,12,56,291,antigo
2017,12,58,-978,antigo
2017,12,59,-27,antigo
2017,12,60,-65,antigo
2017,12,61,455,antigo
2017,12,62,-1581,antigo
2017,12,63,-425,antigo
2017,12,64,-515,antigo
2017,12,65,219,antigo
2017,12,66,-156,antigo
2017,12,68,-682,antigo
2017,12,69,-3460,antigo
2017,12,70,-156,antigo
2017,12,71,-3644,antigo
2017,12,72,-206,antigo
2017,12,73,-56,antigo
2017,12,74,-331,antigo
2017,12,75,22,antigo
2017,12,77,-2109,antigo
2017,12,78,-2401,antigo
2017,12,79,-38,antigo
2017,12,80,1394,antigo
2017,12,81,5544,antigo
2017,12,82,-2574,antigo
2017,12,84,-16356,antigo
2017,12,85,-61659,antigo
2017,12,86,-2452,antigo
2017,12,87,-2081,antigo
2017,12,88,-2974,antigo
2017,12,90,-89,antigo
2017,12,91,-40,antigo
2017,12,92,1,antigo
2017,12,93,-776,antigo
2017,12,94,-14007,antigo
2017,12,95,-769,antigo
2017,12,96,-1100,antigo
2017,12,97,-84,antigo
2017,12,99,-36,antigo
2018,1,01,14922,antigo
2018,1,02,318,antigo
2018,1,03,356,antigo
2018,1,05,1,antigo
2018,1,06,-7,antigo
2018,1,07,-103,antigo
2018,1,08,-235,antigo
2018,1,09,-12,antigo
2018,1,10,-169,antigo
2018,1,11,183,antigo
2018,1,12,1641,antigo
2018,1,13,2798,antigo
2018,1,14,5477,antigo
2018,1,15,12061,antigo
2018,1,16,1406,antigo
2018,1,17,265,antigo
2018,1,18,343,antigo
2018,1,19,-2756,antigo
2018,1,20,947,antigo
2018,1,21,1287,antigo
2018,1,22,3438,antigo
2018,1,23,1318,antigo
2018,1,24,1840,antigo
2018,1,25,3113,antigo
2018,1,26,1257,antigo
2018,1,27,659,antigo
2018,1,28,3043,antigo
2018,1,29,5647,antigo
2018,1,30,-553,antigo
2018,1,31,1813,antigo
2018,1,32,915,antigo
2018,1,33,2570,antigo
2018,1,35,136,antigo
2018,1,36,-223,antigo
2018,1,37,33,antigo
2018,1,38,1410,antigo
2018,1,39,-8,antigo
2018,1,41,6661,antigo
2018,1,42,4491,antigo
2018,1,43,4861,antigo
2018,1,45,3396,antigo
2018,1,46,4525,antigo
2018,1,47,-55259,antigo
2018,1,49,-4572,antigo
2018,1,50,-97,antigo
2018,1,51,-176,antigo
2018,1,52,1065,antigo
2018,1,53,-1553,antigo
2018,1,55,1299,antigo
2018,1,56,3106,antigo
2018,1,58,-45,antigo
2018,1,59,438,antigo
2018,1,60,-82,antigo
2018,1,61,1427,antigo
2018,1,62,2363,antigo
2018,1,63,824,antigo
2018,1,64,1674,antigo
2018,1,65,321,antigo
2018,1,66,1125,antigo
2018,1,68,637,antigo
2018,1,69,3820,antigo
2018,1,70,-300,antigo
2018,1,71,1470,antigo
2018,1,72,-80,antigo
2018,1,73,498,antigo
2018,1,74,387,antigo
2018,1,75,185,antigo
2018,1,77,1526,antigo
2018,1,78,1950,antigo
2018,1,79,380,antigo
2018,1,80,1033,antigo
2018,1,81,2104,antigo
2018,1,82,5559,antigo
2018,1,84,-817,antigo
2018,1,85,7628,antigo
2018,1,86,8186,antigo
2018,1,87,581,antigo
2018,1,88,310,antigo
2018,1,90,-31,antigo
2018,1,91,-2,antigo
2018,1,92,-3,antigo
2018,1,93,1512,antigo
2018,1,94,375,antigo
2018,1,95,189,antigo
2018,1,96,-154,antigo
2018,1,97,23,antigo
2018,1,99,-67,antigo
2018,2,01,-4859,antigo
2018,2,02,176,antigo
2018,2,03,635,antigo
2018,2,05,13,antigo
2018,2,06,73,antigo
2018,2,07,567,antigo
2018,2,08,-325,antigo
2018,2,09,169,antigo
2018,2,10,-12969,antigo
2018,2,11,232,antigo
2018,2,12,3889,antigo
2018,2,13,2590,antigo
2018,2,14,1996,antigo
2018,2,15,6867,antigo
2018,2,16,1033,antigo
2018,2,17,473,antigo
2018,2,18,-162,antigo
2018,2,19,-514,antigo
2018,2,20,1,antigo
2018,2,21,440,antigo
2018,2,22,1552,antigo
2018,2,23,3,antigo
2018,2,24,1342,antigo
2018,2,25,1904,antigo
2018,2,26,319,antigo
2018,2,27,767,antigo
2018,2,28,1382,antigo
2018,2,29,3227,antigo
2018,2,30,-847,antigo
2018,2,31,1176,antigo
2018,2,32,454,antigo
2018,2,33,-572,antigo
2018,2,35,119,antigo
2018,2,36,-125,antigo
2018,2,37,73,antigo
2018,2,38,758,antigo
2018,2,39,-5,antigo
2018,2,41,-1797,antigo
2018,2,42,-3000,antigo
2018,2,43,1011,antigo
2018,2,45,2112,antigo
2018,2,46,3622,antigo
2018,2,47,-29589,antigo
2018,2,49,2611,antigo
2018,2,50,-116,antigo
2018,2,51,-138,antigo
2018,2,52,1022,antigo
2018,2,53,-526,antigo
2018,2,55,-2296,antigo
2018,2,56,-999,antigo
2018,2,58,-196,antigo
2018,2,59,-190,antigo
2018,2,60,-302,antigo
2018,2,61,1128,antigo
2018,2,62,167,antigo
2018,2,63,295,antigo
2018,2,64,128,antigo
2018,2,65,259,antigo
2018,2,66,424,antigo
2018,2,68,255,antigo
2018,2,69,375,antigo
2018,2,70,858,antigo
2018,2,71,1708,antigo
2018,2,72,44,antigo
2018,2,73,846,antigo
2018,2,74,114,antigo
2018,2,75,180,antigo
2018,2,77,2039,antigo
2018,2,78,1214,antigo
2018,2,79,168,antigo
2018,2,80,-425,antigo
2018,2,81,956,antigo
2018,2,82,771,antigo
2018,2,84,9567,antigo
2018,2,85,44619,antigo
2018,2,86,2928,antigo
2018,2,87,1735,antigo
2018,2,88,1099,antigo
2018,2,90,-163,antigo
2018,2,91,-31,antigo
2018,2,92,0,antigo
2018,2,93,-418,antigo
2018,2,94,7182,antigo
2018,2,95,-39,antigo
2018,2,96,116,antigo
2018,2,97,35,antigo
2018,2,99,-27,antigo
2018,3,01,-17883,antigo
2018,3,02,32,antigo
2018,3,03,-102,antigo
2018,3,05,20,antigo
2018,3,06,-22,antigo
2018,3,07,185,antigo
2018,3,08,178,antigo
2018,3,09,-152,antigo
2018,3,10,-9193,antigo
2018,3,11,-310,antigo
2018,3,12,4101,antigo
2018,3,13,1070,antigo
2018,3,14,674,antigo
2018,3,15,2418,antigo
2018,3,16,113,antigo
2018,3,17,-41,antigo
2018,3,18,-94,antigo
2018,3,19,3328,antigo
2018,3,20,-378,antigo
2018,3,21,641,antigo
2018,3,22,169,antigo
2018,3,23,-599,antigo
2018,3,24,882,antigo
2018,3,25,719,antigo
2018,3,26,-362,antigo
2018,3,27,413,antigo
2018,3,28,319,antigo
2018,3,29,2737,antigo
2018,3,30,-217,antigo
2018,3,31,810,antigo
2018,3,32,770,antigo
2018,3,33,949,antigo
2018,3,35,-73,antigo
2018,3,36,642,antigo
2018,3,37,-139,antigo
2018,3,38,41,antigo
2018,3,39,28,antigo
2018,3,41,1930,antigo
2018,3,42,2961,antigo
2018,3,43,2932,antigo
2018,3,45,1150,antigo
2018,3,46,5690,antigo
2018,3,47,-12012,antigo
2018,3,49,9457,antigo
2018,3,50,57,antigo
2018,3,51,-138,antigo
2018,3,52,-89,antigo
2018,3,53,336,antigo
2018,3,55,-2453,antigo
2018,3,56,-2769,antigo
2018,3,58,-46,antigo
2018,3,59,-9,antigo
2018,3,60,-186,antigo
2018,3,61,1231,antigo
2018,3,62,1597,antigo
2018,3,63,568,antigo
2018,3,64,-638,antigo
2018,3,65,369,antigo
2018,3,66,521,antigo
2018,3,68,638,antigo
2018,3,69,132,antigo
2018,3,70,238,antigo
2018,3,71,1657,antigo
2018,3,72,782,antigo
2018,3,73,461,antigo
2018,3,74,555,antigo
2018,3,75,142,antigo
2018,3,77,1986,antigo
2018,3,78,4936,antigo
2018,3,79,153,antigo
2018,3,80,2054,antigo
2018,3,81,2257,antigo
2018,3,82,3956,antigo
2018,3,84,3714,antigo
2018,3,85,18978,antigo
2018,3,86,8066,antigo
2018,3,87,687,antigo
2018,3,88,121,antigo
2018,3,90,95,antigo
2018,3,91,7,antigo
2018,3,92,-3,antigo
2018,3,93,-469,antigo
2018,3,94,2763,antigo
2018,3,95,22,antigo
2018,3,96,113,antigo
2018,3,97,-34,antigo
2018,3,99,11,antigo
2018,4,01,721,antigo
2018,4,02,610,antigo
2018,4,03,-93,antigo
2018,4,05,-52,antigo
2018,4,06,-41,antigo
2018,4,07,141,antigo
2018,4,08,637,antigo
2018,4,09,-30,antigo
2018,4,10,6238,antigo
2018,4,11,30,antigo
2018,4,12,1759,antigo
2018,4,13,-68,antigo
2018,4,14,-344,antigo
2018,4,15,-201,antigo
2018,4,16,788,antigo
2018,4,17,-14,antigo
2018,4,18,-93,antigo
2018,4,19,6989,antigo
2018,4,20,489,antigo
2018,4,21,596,antigo
2018,4,22,996,antigo
2018,4,23,325,antigo
2018,4,24,445,antigo
2018,4,25,748,antigo
2018,4,26,-1239,antigo
2018,4,27,209,antigo
2018,4,28,818,antigo
2018,4,29,3060,antigo
2018,4,30,-170,antigo
2018,4,31,721,antigo
2018,4,32,788,antigo
2018,4,33,-287,antigo
2018,4,35,214,antigo
2018,4,36,-120,antigo
2018,4,37,218,antigo
2018,4,38,425,antigo
2018,4,39,9,antigo
2018,4,41,7660,antigo
2018,4,42,3080,antigo
2018,4,43,4304,antigo
2018,4,45,2815,antigo
2018,4,46,932,antigo
2018,4,47,6465,antigo
2018,4,49,12172,antigo
2018,4,50,142,antigo
2018,4,51,-24,antigo
2018,4,52,-289,antigo
2018,4,53,526,antigo
2018,4,55,-1320,antigo
2018,4,56,1919,antigo
2018,4,58,-262,antigo
2018,4,59,650,antigo
2018,4,60,-23,antigo
2018,4,61,2029,antigo
2018,4,62,2576,antigo
2018,4,63,17,antigo
2018,4,64,1309,antigo
2018,4,65,94,antigo
2018,4,66,555,antigo
2018,4,68,904,antigo
2018,4,69,837,antigo
2018,4,70,593,antigo
2018,4,71,779,antigo
2018,4,72,197,antigo
2018,4,73,917,antigo
2018,4,74,408,antigo
2018,4,75,172,antigo
2018,4,77,1657,antigo
2018,4,78,343,antigo
2018,4,79,248,antigo
2018,4,80,998,antigo
2018,4,81,3490,antigo
2018,4,82,4735,antigo
2018,4,84,1005,antigo
2018,4,85,10032,antigo
2018,4,86,10634,antigo
2018,4,87,904,antigo
2018,4,88,1183,antigo
2018,4,90,13,antigo
2018,4,91,-8,antigo
2018,4,92,2,antigo
2018,4,93,535,antigo
2018,4,94,4301,antigo
2018,4,95,344,antigo
2018,4,96,53,antigo
2018,4,97,9,antigo
2018,4,99,64,antigo
2018,5,01,28229,antigo
2018,5,02,1384,antigo
2018,5,03,-338,antigo
2018,5,05,13,antigo
2018,5,06,-82,antigo
2018,5,07,189,antigo
2018,5,08,76,antigo
2018,5,09,-208,antigo
2018,5,10,1524,antigo
2018,5,11,52,antigo
2018,5,12,1048,antigo
2018,5,13,-736,antigo
2018,5,14,-3468,antigo
2018,5,15,-4265,antigo
2018,5,16,-301,antigo
2018,5,17,-312,antigo
2018,5,18,-252,antigo
2018,5,19,1266,antigo
2018,5,20,-114,antigo
2018,5,21,629,antigo
2018,5,22,-334,antigo
2018,5,23,-512,antigo
2018,5,24,330,antigo
2018,5,25,-769,antigo
2018,5,26,-751,antigo
2018,5,27,-481,antigo
2018,5,28,-66,antigo
2018,5,29,2498,antigo
2018,5,30,-410,antigo
2018,5,31,-1075,antigo
2018,5,32,392,antigo
2018,5,33,-101,antigo
2018,5,35,-11,antigo
2018,5,36,130,antigo
2018,5,37,66,antigo
2018,5,38,394,antigo
2018,5,39,-17,antigo
2018,5,41,159,antigo
2018,5,42,3049,antigo
2018,5,43,-779,antigo
2018,5,45,289,antigo
2018,5,46,-1837,antigo
2018,5,47,-9986,antigo
2018,5,49,469,antigo
2018,5,50,-42,antigo
2018,5,51,49,antigo
2018,5,52,-220,antigo
2018,5,53,-137,antigo
2018,5,55,-1620,antigo
2018,5,56,-5214,antigo
2018,5,58,-282,antigo
2018,5,59,11,antigo
2018,5,60,-201,antigo
2018,5,61,1817,antigo
2018,5,62,1136,antigo
2018,5,63,566,antigo
2018,5,64,929,antigo
2018,5,65,160,antigo
2018,5,66,524,antigo
2018,5,68,17,antigo
2018,5,69,-418,antigo
2018,5,70,-17,antigo
2018,5,71,1284,antigo
2018,5,72,276,antigo
2018,5,73,445,antigo
2018,5,74,214,antigo
2018,5,75,124,antigo
2018,5,77,-440,antigo
2018,5,78,1061,antigo
2018,5,79,99,antigo
2018,5,80,464,antigo
2018,5,81,1572,antigo
2018,5,82,1883,antigo
2018,5,84,179,antigo
2018,5,85,3066,antigo
2018,5,86,8112,antigo
2018,5,87,335,antigo
2018,5,88,1198,antigo
2018,5,90,8,antigo
2018,5,91,2,antigo
2018,5,92,-8,antigo
2018,5,93,-446,antigo
2018,5,94,2982,antigo
2018,5,95,-65,antigo
2018,5,96,-771,antigo
2018,5,97,-1,antigo
2018,5,99,47,antigo
2018,6,01,40321,antigo
2018,6,02,369,antigo
2018,6,03,349,antigo
2018,6,05,-6,antigo
2018,6,06,-10,antigo
2018,6,07,-169,antigo
2018,6,08,92,antigo
2018,6,09,-70,antigo
2018,6,10,751,antigo
2018,6,11,71,antigo
2018,6,12,-231,antigo
2018,6,13,-787,antigo
2018,6,14,-5407,antigo
2018,6,15,-3704,antigo
2018,6,16,29,antigo
2018,6,17,-429,antigo
2018,6,18,-414,antigo
2018,6,19,3165,antigo
2018,6,20,-311,antigo
2018,6,21,48,antigo
2018,6,22,-2188,antigo
2018,6,23,-1211,antigo
2018,6,24,-764,antigo
2018,6,25,-2369,antigo
2018,6,26,-379,antigo
2018,6,27,-621,antigo
